Sample in Buffer,Sample in Window,TRIGGER,example_top/MonopulseEx_Arithmetic1/Arithmetic1/Arithmetic_State_reg[2]_0[1:1],example_top/CountWrite_tem[31:0],example_top/Monopulse_data1[15:0],example_top/Behind_area[5:0],Behind_area[15:6],example_top/AD_Count[2:0],example_top/Fourth_moment[40:0],example_top/MonopulsePosition_1[5:0],MonopulsePosition[15:6],example_top/MonopulsePosition[31:16],example_top/Monopulse_data_00[7:0],example_top/Monopulse_data_01[7:0],example_top/Count[15:0],example_top/Monopulse_num[15:0],example_top/Monopulse_num_reg[15:0],example_top/Peak_value[7:0],example_top/PeriodPoint_num[31:0],example_top/Period_condition[5:0],Period_condition_1[15:6],example_top/Mean_value[7:0],example_top/Period_count[5:0],example_top/Front_area[5:0],Front_area[15:6],example_top/CountRead_tem[31:0],example_top/Pulse_point_num[15:0],example_top/Monopulse_data_1[7:0],example_top/ReadPosition[31:0],example_top/Read_Fifo_Out[15:0],example_top/Mean_value_remainders[7:0],example_top/Arithmetic_State[2:0],example_top/Read_Fifo_Out_r[15:0],example_top/app_rd_data6[15:0],example_top/app_rd_data1[15:0],example_top/app_rd_data8[15:0],example_top/Third_moment[32:0],example_top/Write_Fifo_rusdw_o[7:0],example_top/Square_data[20:0],example_top/app_rd_data2[15:0],example_top/app_rd_data7[15:0],example_top/ddr3_wr_data_r[127:0],example_top/SendToArm_Data[31:0],example_top/Write_Fifo_datain[7:0],example_top/Total_area_reg[15:0],example_top/ii[15:0],example_top/time_cnt[15:0],example_top/Read_Fifo_wusdw_o[7:0],example_top/SendToArm_Count[7:0],example_top/app_rd_data[127:0],example_top/Second_moment[23:0],example_top/Write_Fifo_Out[127:0],Period_condition_2[10:10],Period_condition_3[10:10],Period_condition_4[10:10],Period_condition_5[10:10],Period_condition_6[10:10],Period_condition_7[10:10],Period_condition_8[10:10],Period_condition_9[10:10],Period_condition_10[10:10],Period_condition_11[10:10],Period_condition_12[10:10],Period_condition_13[10:10],Period_condition_14[10:10],Period_condition_15[10:10],Period_condition_16[10:10],Period_condition[10:10],example_top/app_rd_data4[15:0],example_top/app_wdf_data[127:0],example_top/bit_count[7:0],example_top/Read_Fifo_rusdw_o[10:0],example_top/app_addr_begin[28:0],example_top/ddr3_wr_data[127:0],example_top/state1[3:0],example_top/app_rd_data3[15:0],example_top/app_addr[28:0],example_top/app_rd_data5[15:0],example_top/state[3:0],example_top/Total_area[15:0],example_top/time_cnt_n[15:0],example_top/WaveState[1:0],example_top/app_rd_data_valid,u_ila_0_app_rdy,u_ila_0_clk,example_top/ddr3_allwr_flag,example_top/ddr3_flag,example_top/ddr3_oneperiod_flag,example_top/ddr3_onewr_flag,example_top/ddr3read_en,example_top/ddr3write_en,example_top/Extract_en,example_top/FeatureExtraction_flag,SendIRQ_OBUF_1,init_calib_complete_OBUF,example_top/OnePeriod_flag,SendIRQ_OBUF,example_top/Period_flag,example_top/ProsessIn,example_top/ProsessIn1,example_top/Read_Fifo_empty,example_top/Read_Fifo_full,example_top/Read_Fifo_in_en1,example_top/Read_Fifo_rden,example_top/Read_Fifo_rst,example_top/Read_Fifo_wren,example_top/Read_Over_flag,example_top/S_FeatureExtraction_flag_neg,example_top/S_FeatureExtraction_flag_reg1,example_top/S_FeatureExtraction_flag_reg2,example_top/SendToArm_begin,example_top/SendToArm_Over,example_top/Write_Fifo_empty,example_top/Write_Fifo_full,example_top/WriteSign
597,597,0,0,00de2e7e,116,28,208,2,23808,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-5888,01,000010,009c,0097,00000000000000000000000000000000,0,92,13968,0061,1,105,00,0096009700980099009a009b009c009d,1504,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,93,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0021,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
598,598,0,0,00de2e7e,116,28,208,3,24064,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-5952,01,000010,009c,0097,00000000000000000000000000000000,0,94,13968,0062,33,105,00,0096009700980099009a009b009c009d,1520,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,94,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0022,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
599,599,0,0,00de2e7e,116,28,208,4,24320,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6016,01,000010,009c,0097,00000000000000000000000000000000,0,95,13968,0063,35,105,00,0096009700980099009a009b009c009d,1536,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,95,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0023,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
600,600,0,0,00de2e7e,116,28,208,5,24576,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6080,01,000010,009c,0097,00000000000000000000000000000000,0,96,13968,0064,35,105,00,0096009700980099009a009b009c009d,1552,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,96,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0024,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
601,601,0,0,00de2e7e,116,28,208,7,24832,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6144,01,000010,009c,0097,00000000000000000000000000000000,0,97,13968,0065,37,105,00,0096009700980099009a009b009c009d,1568,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,98,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0025,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
602,602,0,0,00de2e7e,116,28,208,0,25088,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6208,01,000010,009c,0097,00000000000000000000000000000000,0,99,13968,0066,37,105,00,0096009700980099009a009b009c009d,1584,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,99,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0026,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
603,603,0,0,00de2e7e,116,28,208,1,25344,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6272,01,000010,009c,0097,00000000000000000000000000000000,0,9a,13968,0067,39,105,00,0096009700980099009a009b009c009d,1600,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,9a,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0027,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
604,604,0,0,00de2e7e,116,28,208,2,25600,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6336,01,000010,009c,0097,00000000000000000000000000000000,0,9b,13968,0068,39,105,00,0096009700980099009a009b009c009d,1616,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,9b,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0028,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
605,605,0,0,00de2e7e,116,28,208,4,25856,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6400,01,000010,009c,0097,00000000000000000000000000000000,0,9c,13968,0069,41,105,00,0096009700980099009a009b009c009d,1632,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,9d,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0029,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
606,606,0,0,00de2e7e,116,28,208,5,26112,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6464,01,000010,009c,0097,00000000000000000000000000000000,0,9e,13968,006a,41,105,00,0096009700980099009a009b009c009d,1648,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,9e,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,002a,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
607,607,0,0,00de2e7e,116,28,208,6,26368,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6528,01,000010,009c,0097,00000000000000000000000000000000,0,9f,13968,006b,43,105,00,0096009700980099009a009b009c009d,1664,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,9f,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,002b,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
608,608,0,0,00de2e7e,116,28,208,7,26624,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6592,01,000010,009c,0097,00000000000000000000000000000000,0,a0,13968,006c,43,105,00,0096009700980099009a009b009c009d,1680,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,a0,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,002c,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
609,609,0,0,00de2e7e,116,28,208,1,26880,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6656,01,000010,009c,0097,00000000000000000000000000000000,0,a1,13968,006d,45,105,00,0096009700980099009a009b009c009d,1696,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,a2,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,002d,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
610,610,0,0,00de2e7e,116,28,208,2,27136,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6720,01,000010,009c,0097,00000000000000000000000000000000,0,a3,13968,006e,45,105,00,0096009700980099009a009b009c009d,1712,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,a3,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,002e,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
611,611,0,0,00de2e7e,116,28,208,3,27392,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6784,01,000010,009c,0097,00000000000000000000000000000000,0,a4,13968,006f,47,105,00,0096009700980099009a009b009c009d,1728,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,a4,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,002f,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
612,612,0,0,00de2e7e,116,28,208,4,27648,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6848,01,000010,009c,0097,00000000000000000000000000000000,0,a5,13968,0070,47,105,00,0096009700980099009a009b009c009d,1744,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,a5,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0030,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
613,613,0,0,00de2e7e,116,28,208,6,27904,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6912,01,000010,009c,0097,00000000000000000000000000000000,0,a6,13968,0071,49,105,00,0096009700980099009a009b009c009d,1760,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,a7,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0031,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
614,614,0,0,00de2e7e,116,28,208,7,28160,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-6976,01,000010,009c,0097,00000000000000000000000000000000,0,a8,13968,0072,33,105,00,0096009700980099009a009b009c009d,1776,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,a8,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0032,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
615,615,0,0,00de2e7e,116,28,208,0,28416,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-7040,01,003490,009c,0097,00000000000000000000000000000000,0,a9,13968,0073,51,105,00,0096009700980099009a009b009c009d,1792,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,a9,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0033,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
616,616,0,0,00de2e7e,116,28,208,1,28672,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-7104,01,000510,009c,0097,00000000000000000000000000000000,0,aa,13968,0074,35,105,00,0096009700980099009a009b009c009d,15248,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,aa,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0034,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
617,617,0,0,00de2e7e,116,28,208,3,181092608,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-7168,01,000010,009c,0097,00000000000000000000000000000000,0,ab,13968,0075,53,105,00,0096009700980099009a009b009c009d,16544,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,ac,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0035,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
618,618,0,0,00de2e7e,116,28,208,4,182772224,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1568064,01,000010,009c,0097,00000000000000000000000000000000,0,ad,13968,0076,37,105,00,0096009700980099009a009b009c009d,16560,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,ad,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0036,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
619,619,0,0,00de2e7e,116,28,208,5,182772480,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614720,01,000010,009c,0097,00000000000000000000000000000000,0,ae,13968,0077,55,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,ae,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0037,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
620,620,0,0,00de2e7e,116,28,208,6,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614784,01,000010,009c,0097,00000000000000000000000000000000,0,af,13968,0078,39,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,af,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0038,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
621,621,0,0,00de2e7e,116,28,208,0,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,b0,13968,0079,57,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,b1,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0039,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
622,622,0,0,00de2e7e,116,28,208,1,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,b2,13968,007a,41,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,b2,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,003a,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
623,623,0,0,00de2e7e,116,28,208,2,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,b3,13968,007b,59,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,b3,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,003b,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
624,624,0,0,00de2e7e,116,28,208,3,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,b4,13968,007c,43,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,b4,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,003c,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
625,625,0,0,00de2e7e,116,28,208,5,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,b5,13968,007d,61,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,b6,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,003d,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
626,626,0,0,00de2e7e,116,28,208,6,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,b7,13968,007e,45,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,b7,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,003e,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
627,627,0,0,00de2e7e,116,28,208,7,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,b8,13968,007f,63,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,b8,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,003f,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
628,628,0,0,00de2e7e,116,28,208,0,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,b9,13968,0080,47,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,b9,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0040,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
629,629,0,0,00de2e7e,116,28,208,2,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,ba,13968,0081,97,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,bb,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0061,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
630,630,0,0,00de2e7e,116,28,208,3,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,bc,13968,0082,97,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,bc,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0062,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
631,631,0,0,00de2e7e,116,28,208,4,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,bd,13968,0083,99,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,bd,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0063,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
632,632,0,0,00de2e7e,116,28,208,5,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,be,13968,0084,99,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,be,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0064,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
633,633,0,0,00de2e7e,116,28,208,7,182772736,29,1b7,0000,4e,4f,0011,116,0074,116,00000000,00,000,120,09,34,001,00000e24,15,80,00006dd9,21,48,5,0015,0098,009d,0096,-1614848,01,000010,009c,0097,00000000000000000000000000000000,0,bf,13968,0085,101,105,00,0096009700980099009a009b009c009d,16576,007e007f008000810082008300840085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,009a,00000000000000000000000000000000,c0,839,00007118,00000000000000000000000000000000,0,009b,00007118,0099,4,13968,0065,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
