Sample in Buffer,Sample in Window,TRIGGER,example_top/Read_Fifo_wusdw_o[7:0],example_top/CountRead_tem[31:0],example_top/CountWrite_tem[31:0],example_top/Read_Fifo_rusdw_o[10:0],example_top/app_wdf_data[127:0],example_top/app_addr[28:0],example_top/Write_Fifo_Out[127:0],example_top/state1[3:0],example_top/Write_Fifo_rusdw_o[7:0],example_top/state[3:0],example_top/app_rd_data[127:0],example_top/app_addr_begin[28:0],example_top/Write_Fifo_datain[7:0],example_top/ddr3_wr_data[127:0],example_top/app_rd_data_valid,u_ila_0_app_rdy,example_top/ddr3_allwr_flag,example_top/ddr3_oneperiod_flag,example_top/ddr3_onewr_flag,example_top/ddr3read_en,example_top/ddr3write_en,example_top/OnePeriod_flag,example_top/Period_flag,example_top/ProsessIn,example_top/ProsessIn1,example_top/Read_Fifo_empty,example_top/Read_Fifo_full,example_top/Read_Fifo_in_en1,example_top/Read_Fifo_rden,example_top/Read_Fifo_rst,example_top/Read_Fifo_wren,example_top/Read_Over_flag,example_top/StartSample1,example_top/Write_Fifo_empty,example_top/Write_Fifo_full,example_top/WriteSign
649,649,0,0,c4000000,4b024693,1,a400a800ac00b000b400b800be4693c4,0000a000,02500260027000000000000000020000,0,24,0,000000012349e2000200021002200230,004c004e,50,00000000100200021002200230024002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,650,0,0,c4000000,4d024693,1,a400a800ac00b000b400b800be4693c4,0000a000,02500260027000000000000000020000,0,24,0,000000012349e2000200021002200230,004c004e,50,00000000100200021002200230024002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,651,0,0,c4000000,50024693,1,a400a800ac00b000b400b800be4693c4,0000a000,02500260027000000000000000020000,0,24,0,000000012349e2000200021002200230,004c004e,50,00000000100200021002200230024002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,652,0,0,c4000000,52024693,1,a400a800ac00b000b400b800be4693c4,0000a000,02500260027000000000000000020000,0,24,0,000000012349e2000200021002200230,004c004e,50,00000000100200021002200230024002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,653,0,0,c4000000,55024693,2,a400a800ac00b000b400b800be4693c4,0000a000,02500260027000000000000000020000,0,24,0,000000012349e2000200021002200230,004c004e,50,00000000100200021002200230024002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,654,0,0,c5000000,57024693,2,c400c800cc00d000d400d800de4693c5,0000c000,02d002e002f000000000000000020000,0,2c,0,000000012349e2800280029002a002b0,005c005e,d0,00000000100280029002a002b002c002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,655,0,0,c6000000,5a024693,1,e400e800ec00f000f400f800fe4693c6,0000e000,03500360037000000000000000020000,0,34,0,000000012349e3000300031003200330,006c006e,50,00000000100300031003200330034003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,656,0,0,c6000000,5c024693,1,e400e800ec00f000f400f800fe4693c6,0000e000,03500360037000000000000000020000,0,34,0,000000012349e3000300031003200330,006c006e,50,00000000100300031003200330034003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,657,0,0,c6000000,5f024693,1,e400e800ec00f000f400f800fe4693c6,0000e000,03500360037000000000000000020000,0,34,0,000000012349e3000300031003200330,006c006e,50,00000000100300031003200330034003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,658,0,0,c6000000,61024693,1,e400e800ec00f000f400f800fe4693c6,0000e000,03500360037000000000000000020000,0,34,0,000000012349e3000300031003200330,006c006e,50,00000000100300031003200330034003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,659,0,0,c6000000,64024693,2,e400e800ec00f000f400f800fe4693c6,0000e000,03500360037000000000000000020000,0,34,0,000000012349e3000300031003200330,006c006e,50,00000000100300031003200330034003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,660,0,0,c7000000,66024693,2,040108010c011001140118011e4693c7,00010001,03d003e003f000000000000000020000,0,3c,0,000000012349e3800380039003a003b0,007c007e,d0,00000000100380039003a003b003c003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,661,0,0,c8000000,69024693,1,240128012c013001340138013e4693c8,00012001,04500460047000000000000000020000,0,44,0,000000012349e4000400041004200430,008c008e,50,00000000100400041004200430044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,662,0,0,c8000000,6b024693,1,240128012c013001340138013e4693c8,00012001,04500460047000000000000000020000,0,44,0,000000012349e4000400041004200430,008c008e,50,00000000100400041004200430044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,663,0,0,c8000000,6e024693,1,240128012c013001340138013e4693c8,00012001,04500460047000000000000000020000,0,44,0,000000012349e4000400041004200430,008c008e,50,00000000100400041004200430044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,664,0,0,c8000000,70024693,1,240128012c013001340138013e4693c8,00012001,04500460047000000000000000020000,0,44,0,000000012349e4000400041004200430,008c008e,50,00000000100400041004200430044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,665,0,0,c8000000,73024693,2,240128012c013001340138013e4693c8,00012001,04500460047000000000000000020000,0,44,0,000000012349e4000400041004200430,008c008e,50,00000000100400041004200430044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,666,0,0,c9000000,75024693,2,440148014c015001540158015e4693c9,00014001,04d004e004f000000000000000020000,0,4c,0,000000012349e4800480049004a004b0,009c009e,d0,00000000100480049004a004b004c004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,667,0,0,ca000000,78024693,1,640168016c017001740178017e4693ca,00016001,05500560057000000000000000020000,0,54,0,000000012349e5000500051005200530,00ac00ae,50,00000000100500051005200530054005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,668,0,0,ca000000,7a024693,0,640168016c017001740178017e4693ca,00016001,05500560057000000000000000020000,0,54,0,000000012349e5000500051005200530,00ac00ae,50,00000000100500051005200530054005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,669,0,0,ca000000,7d024693,1,640168016c017001740178017e4693ca,00016001,05500560057000000000000000020000,0,54,0,000000012349e5000500051005200530,00ac00ae,50,00000000100500051005200530054005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,670,0,0,ca000000,7f024693,1,640168016c017001740178017e4693ca,00016001,05500560057000000000000000020000,0,54,0,000000012349e5000500051005200530,00ac00ae,50,00000000100500051005200530054005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,671,0,0,ca000000,82024693,1,640168016c017001740178017e4693ca,00016001,05500560057000000000000000020000,0,54,0,000000012349e5000500051005200530,00ac00ae,50,00000000100500051005200530054005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,672,0,0,ca000000,84024693,2,640168016c017001740178017e4693ca,00016001,05500560057000000000000000020000,0,54,0,000000012349e5000500051005200530,00ac00ae,50,00000000100500051005200530054005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,673,0,0,cb000000,87024693,2,840188018c019001940198019e4693cb,00018001,05d005e005f000000000000000020000,0,5c,0,000000012349e5800580059005a005b0,00bc00be,d0,00000000100580059005a005b005c005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,674,0,0,cc000000,89024693,1,a401a801ac01b001b401b801be4693cc,0001a001,06500660067000000000000000020000,0,64,0,000000012349e6000600061006200630,00cc00ce,50,00000000100600061006200630064006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,675,0,0,cc000000,8c024693,1,a401a801ac01b001b401b801be4693cc,0001a001,06500660067000000000000000020000,0,64,0,000000012349e6000600061006200630,00cc00ce,50,00000000100600061006200630064006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,676,0,0,cc000000,8e024693,1,a401a801ac01b001b401b801be4693cc,0001a001,06500660067000000000000000020000,0,64,0,000000012349e6000600061006200630,00cc00ce,50,00000000100600061006200630064006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,677,0,0,cc000000,91024693,1,a401a801ac01b001b401b801be4693cc,0001a001,06500660067000000000000000020000,0,64,0,000000012349e6000600061006200630,00cc00ce,50,00000000100600061006200630064006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,678,0,0,cc000000,93024693,2,a401a801ac01b001b401b801be4693cc,0001a001,06500660067000000000000000020000,0,64,0,000000012349e6000600061006200630,00cc00ce,50,00000000100600061006200630064006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,679,0,0,cd000000,96024693,2,c401c801cc01d001d401d801de4693cd,0001c001,06d006e006f000000000000000020000,0,6c,0,000000012349e6800680069006a006b0,00dc00de,d0,00000000100680069006a006b006c006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,680,0,0,cd000000,98024693,1,c401c801cc01d001d401d801de4693cd,0001c001,06d006e006f000000000000000020000,0,6c,0,000000012349e6800680069006a006b0,00dc00de,d0,00000000100680069006a006b006c006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,681,0,0,cd000000,9b024693,2,c401c801cc01d001d401d801de4693cd,0001c001,06d006e006f000000000000000020000,0,6c,0,000000012349e6800680069006a006b0,00dc00de,d0,00000000100680069006a006b006c006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,682,0,0,ce000000,9d024693,2,e401e801ec01f001f401f801fe4693ce,0001e001,07500760077000000000000000020000,0,74,0,000000012349e7000700071007200730,00ec00ee,50,00000000100700071007200730074007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,683,0,0,cf000000,a0024693,1,040208020c021002140218021e4693cf,00020002,07d007e007f000000000000000020000,0,7c,0,000000012349e7800780079007a007b0,00fc00fe,d0,00000000100780079007a007b007c007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,684,0,0,cf000000,a2024693,0,040208020c021002140218021e4693cf,00020002,07d007e007f000000000000000020000,0,7c,0,000000012349e7800780079007a007b0,00fc00fe,d0,00000000100780079007a007b007c007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,685,0,0,cf000000,a5024693,1,040208020c021002140218021e4693cf,00020002,07d007e007f000000000000000020000,0,7c,0,000000012349e7800780079007a007b0,00fc00fe,d0,00000000100780079007a007b007c007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,686,0,0,cf000000,a7024693,1,040208020c021002140218021e4693cf,00020002,07d007e007f000000000000000020000,0,7c,0,000000012349e7800780079007a007b0,00fc00fe,d0,00000000100780079007a007b007c007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,687,0,0,cf000000,aa024693,1,040208020c021002140218021e4693cf,00020002,07d007e007f000000000000000020000,0,7c,0,000000012349e7800780079007a007b0,00fc00fe,d0,00000000100780079007a007b007c007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,688,0,0,cf000000,ac024693,2,040208020c021002140218021e4693cf,00020002,07d007e007f000000000000000020000,0,7c,0,000000012349e7800780079007a007b0,00fc00fe,d0,00000000100780079007a007b007c007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,689,0,0,d0000000,af024693,2,240228022c023002340238023e4693d0,00022002,08500860087000000000000000020000,0,84,0,000000012349e8000800081008200830,010c010e,50,00000000100800081008200830084008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,690,0,0,d1000000,b1024693,1,440248024c025002540258025e4693d1,00024002,08d008e008f000000000000000020000,0,8c,0,000000012349e8800880089008a008b0,011c011e,d0,00000000100880089008a008b008c008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,691,0,0,d1000000,b4024693,1,440248024c025002540258025e4693d1,00024002,08d008e008f000000000000000020000,0,8c,0,000000012349e8800880089008a008b0,011c011e,d0,00000000100880089008a008b008c008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,692,0,0,d1000000,b6024693,1,440248024c025002540258025e4693d1,00024002,08d008e008f000000000000000020000,0,8c,0,000000012349e8800880089008a008b0,011c011e,d0,00000000100880089008a008b008c008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,693,0,0,d1000000,b9024693,1,440248024c025002540258025e4693d1,00024002,08d008e008f000000000000000020000,0,8c,0,000000012349e8800880089008a008b0,011c011e,d0,00000000100880089008a008b008c008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,694,0,0,d1000000,bb024693,2,440248024c025002540258025e4693d1,00024002,08d008e008f000000000000000020000,0,8c,0,000000012349e8800880089008a008b0,011c011e,d0,00000000100880089008a008b008c008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,695,0,0,d2000000,be024693,2,640268026c027002740278027e4693d2,00026002,09500960097000000000000000020000,0,94,0,000000012349e9000900091009200930,012c012e,50,00000000100900091009200930094009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,696,0,0,d3000000,c0024693,1,840288028c029002940298029e4693d3,00028002,09d009e009f000000000000000020000,0,9c,0,000000012349e9800980099009a009b0,013c013e,d0,00000000100980099009a009b009c009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,697,0,0,d3000000,c3024693,1,840288028c029002940298029e4693d3,00028002,09d009e009f000000000000000020000,0,9c,0,000000012349e9800980099009a009b0,013c013e,d0,00000000100980099009a009b009c009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,698,0,0,d3000000,c5024693,1,840288028c029002940298029e4693d3,00028002,09d009e009f000000000000000020000,0,9c,0,000000012349e9800980099009a009b0,013c013e,d0,00000000100980099009a009b009c009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,699,0,0,d3000000,c8024693,1,840288028c029002940298029e4693d3,00028002,09d009e009f000000000000000020000,0,9c,0,000000012349e9800980099009a009b0,013c013e,d0,00000000100980099009a009b009c009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,700,0,0,d3000000,ca024693,1,840288028c029002940298029e4693d3,00028002,09d009e009f000000000000000020000,0,9c,0,000000012349e9800980099009a009b0,013c013e,d0,00000000100980099009a009b009c009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,701,0,0,d3000000,cd024693,2,840288028c029002940298029e4693d3,00028002,09d009e009f000000000000000020000,0,9c,0,000000012349e9800980099009a009b0,013c013e,d0,00000000100980099009a009b009c009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,702,0,0,d4000000,cf024693,2,a402a802ac02b002b402b802be4693d4,0002a002,0a500a600a7000000000000000020000,0,a4,0,000000012349ea000a000a100a200a30,014c014e,50,00000000100a000a100a200a300a400a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,703,0,0,d5000000,d2024693,1,c402c802cc02d002d402d802de4693d5,0002c002,0ad00ae00af000000000000000020000,0,ac,0,000000012349ea800a800a900aa00ab0,015c015e,d0,00000000100a800a900aa00ab00ac00a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,704,0,0,d5000000,d4024693,1,c402c802cc02d002d402d802de4693d5,0002c002,0ad00ae00af000000000000000020000,0,ac,0,000000012349ea800a800a900aa00ab0,015c015e,d0,00000000100a800a900aa00ab00ac00a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,705,0,0,d5000000,d7024693,1,c402c802cc02d002d402d802de4693d5,0002c002,0ad00ae00af000000000000000020000,0,ac,0,000000012349ea800a800a900aa00ab0,015c015e,d0,00000000100a800a900aa00ab00ac00a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,706,0,0,d5000000,d9024693,1,c402c802cc02d002d402d802de4693d5,0002c002,0ad00ae00af000000000000000020000,0,ac,0,000000012349ea800a800a900aa00ab0,015c015e,d0,00000000100a800a900aa00ab00ac00a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,707,0,0,d5000000,dc024693,2,c402c802cc02d002d402d802de4693d5,0002c002,0ad00ae00af000000000000000020000,0,ac,0,000000012349ea800a800a900aa00ab0,015c015e,d0,00000000100a800a900aa00ab00ac00a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,708,0,0,d6000000,de024693,2,e402e802ec02f002f402f802fe4693d6,0002e002,0b500b600b7000000000000000020000,0,b4,0,000000012349eb000b000b100b200b30,016c016e,50,00000000100b000b100b200b300b400b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,709,0,0,d7000000,e1024693,1,040308030c031003140318031e4693d7,00030003,0bd00be00bf000000000000000020000,0,bc,0,000000012349eb800b800b900ba00bb0,017c017e,d0,00000000100b800b900ba00bb00bc00b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,710,0,0,d7000000,e3024693,1,040308030c031003140318031e4693d7,00030003,0bd00be00bf000000000000000020000,0,bc,0,000000012349eb800b800b900ba00bb0,017c017e,d0,00000000100b800b900ba00bb00bc00b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,711,0,0,d7000000,e6024693,1,040308030c031003140318031e4693d7,00030003,0bd00be00bf000000000000000020000,0,bc,0,000000012349eb800b800b900ba00bb0,017c017e,d0,00000000100b800b900ba00bb00bc00b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,712,0,0,d7000000,e8024693,1,040308030c031003140318031e4693d7,00030003,0bd00be00bf000000000000000020000,0,bc,0,000000012349eb800b800b900ba00bb0,017c017e,d0,00000000100b800b900ba00bb00bc00b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,713,0,0,d7000000,eb024693,2,040308030c031003140318031e4693d7,00030003,0bd00be00bf000000000000000020000,0,bc,0,000000012349eb800b800b900ba00bb0,017c017e,d0,00000000100b800b900ba00bb00bc00b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,714,0,0,d8000000,ed024693,2,240328032c033003340338033e4693d8,00032003,0c500c600c7000000000000000020000,0,c4,0,000000012349ec000c000c100c200c30,018c018e,50,00000000100c000c100c200c300c400c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,715,0,0,d9000000,f0024693,1,440348034c035003540358035e4693d9,00034003,0cd00ce00cf000000000000000020000,0,cc,0,000000012349ec800c800c900ca00cb0,019c019e,d0,00000000100c800c900ca00cb00cc00c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,716,0,0,d9000000,f2024693,0,440348034c035003540358035e4693d9,00034003,0cd00ce00cf000000000000000020000,0,cc,0,000000012349ec800c800c900ca00cb0,019c019e,d0,00000000100c800c900ca00cb00cc00c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,717,0,0,d9000000,f5024693,1,440348034c035003540358035e4693d9,00034003,0cd00ce00cf000000000000000020000,0,cc,0,000000012349ec800c800c900ca00cb0,019c019e,d0,00000000100c800c900ca00cb00cc00c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,718,0,0,d9000000,f7024693,1,440348034c035003540358035e4693d9,00034003,0cd00ce00cf000000000000000020000,0,cc,0,000000012349ec800c800c900ca00cb0,019c019e,d0,00000000100c800c900ca00cb00cc00c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,719,0,0,d9000000,fa024693,1,440348034c035003540358035e4693d9,00034003,0cd00ce00cf000000000000000020000,0,cc,0,000000012349ec800c800c900ca00cb0,019c019e,d0,00000000100c800c900ca00cb00cc00c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,720,0,0,d9000000,fc024693,2,440348034c035003540358035e4693d9,00034003,0cd00ce00cf000000000000000020000,0,cc,0,000000012349ec800c800c900ca00cb0,019c019e,d0,00000000100c800c900ca00cb00cc00c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,721,0,0,da000000,ff024693,2,640368036c037003740378037e4693da,00036003,0d500d600d7000000000000000020000,0,d4,0,000000012349ed000d000d100d200d30,01ac01ae,50,00000000100d000d100d200d300d400d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,722,0,0,db000000,01024693,1,840388038c039003940398039e4693db,00038003,0dd00de00df000000000000000020000,0,dc,0,000000012349ed800d800d900da00db0,01bc01be,d0,00000000100d800d900da00db00dc00d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,723,0,0,db000000,04024693,1,840388038c039003940398039e4693db,00038003,0dd00de00df000000000000000020000,0,dc,0,000000012349ed800d800d900da00db0,01bc01be,d0,00000000100d800d900da00db00dc00d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,724,0,0,db000000,06024693,1,840388038c039003940398039e4693db,00038003,0dd00de00df000000000000000020000,0,dc,0,000000012349ed800d800d900da00db0,01bc01be,d0,00000000100d800d900da00db00dc00d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,725,0,0,db000000,09024693,1,840388038c039003940398039e4693db,00038003,0dd00de00df000000000000000020000,0,dc,0,000000012349ed800d800d900da00db0,01bc01be,d0,00000000100d800d900da00db00dc00d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,726,0,0,db000000,0b024693,2,840388038c039003940398039e4693db,00038003,0dd00de00df000000000000000020000,0,dc,0,000000012349ed800d800d900da00db0,01bc01be,d0,00000000100d800d900da00db00dc00d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,727,0,0,dc000000,0e024693,2,a403a803ac03b003b403b803be4693dc,0003a003,0e500e600e7000000000000000020000,0,e4,0,000000012349ee000e000e100e200e30,01cc01ce,50,00000000100e000e100e200e300e400e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,728,0,0,dd000000,10024693,1,c403c803cc03d003d403d803de4693dd,0003c003,0ed00ee00ef000000000000000020000,0,ec,0,000000012349ee800e800e900ea00eb0,01dc01de,d0,00000000100e800e900ea00eb00ec00e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,729,0,0,dd000000,13024693,1,c403c803cc03d003d403d803de4693dd,0003c003,0ed00ee00ef000000000000000020000,0,ec,0,000000012349ee800e800e900ea00eb0,01dc01de,d0,00000000100e800e900ea00eb00ec00e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,730,0,0,dd000000,15024693,1,c403c803cc03d003d403d803de4693dd,0003c003,0ed00ee00ef000000000000000020000,0,ec,0,000000012349ee800e800e900ea00eb0,01dc01de,d0,00000000100e800e900ea00eb00ec00e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,731,0,0,dd000000,18024693,1,c403c803cc03d003d403d803de4693dd,0003c003,0ed00ee00ef000000000000000020000,0,ec,0,000000012349ee800e800e900ea00eb0,01dc01de,d0,00000000100e800e900ea00eb00ec00e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,732,0,0,dd000000,1a024693,1,c403c803cc03d003d403d803de4693dd,0003c003,0ed00ee00ef000000000000000020000,0,ec,0,000000012349ee800e800e900ea00eb0,01dc01de,d0,00000000100e800e900ea00eb00ec00e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,733,0,0,dd000000,1d024693,2,c403c803cc03d003d403d803de4693dd,0003c003,0ed00ee00ef000000000000000020000,0,ec,0,000000012349ee800e800e900ea00eb0,01dc01de,d0,00000000100e800e900ea00eb00ec00e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,734,0,0,de000000,1f024693,2,e403e803ec03f003f403f803fe4693de,0003e003,0f500f600f7000000000000000020000,0,f4,0,000000012349ef000f000f100f200f30,01ec01ee,50,00000000100f000f100f200f300f400f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,735,0,0,df000000,22024693,1,040008000c001000140018001e4693df,00000000,0fd00fe00ff000000000000000020000,0,fc,0,000000012349ef800f800f900fa00fb0,01fc01fe,d0,00000000100f800f900fa00fb00fc00f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,736,0,0,df000000,24024693,1,040008000c001000140018001e4693df,00000000,0fd00fe00ff000000000000000020000,0,fc,0,000000012349ef800f800f900fa00fb0,01fc01fe,d0,00000000100f800f900fa00fb00fc00f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,737,0,0,df000000,27024693,1,040008000c001000140018001e4693df,00000000,0fd00fe00ff000000000000000020000,0,fc,0,000000012349ef800f800f900fa00fb0,01fc01fe,d0,00000000100f800f900fa00fb00fc00f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,738,0,0,df000000,29024693,1,040008000c001000140018001e4693df,00000000,0fd00fe00ff000000000000000020000,0,fc,0,000000012349ef800f800f900fa00fb0,01fc01fe,d0,00000000100f800f900fa00fb00fc00f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,739,0,0,df000000,2c024693,2,040008000c001000140018001e4693df,00000000,0fd00fe00ff000000000000000020000,0,fc,0,000000012349ef800f800f900fa00fb0,01fc01fe,d0,00000000100f800f900fa00fb00fc00f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,740,0,0,e0000000,2e024693,2,240028002c003000340038003e4693e0,00002000,00500060007000000000000000020000,0,04,0,000000012349f0000000001000200030,000c000e,50,00000000100000001000200030004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,741,0,0,e1000000,31024693,1,440048004c005000540058005e4693e1,00004000,00d000e000f000000000000000020000,0,0c,0,000000012349f0800080009000a000b0,001c001e,d0,00000000100080009000a000b000c000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
